"word1","word2","freq"
"theyve","taught",2
"thibodeau","said",2
"thief","thief",2
"thin","slices",2
"thing","add",2
"thing","also",2
"thing","amazing",2
"thing","around",2
"thing","ask",2
"thing","best",2
"thing","big",2
"thing","called",2
"thing","dont",2
"thing","dream",2
"thing","driving",2
"thing","either",2
"thing","experience",2
"thing","get",2
"thing","go",2
"thing","goes",2
"thing","got",2
"thing","happens",2
"thing","isnt",2
"thing","ive",2
"thing","kids",2
"thing","looks",2
"thing","made",2
"thing","morning",2
"thing","one",2
"thing","past",2
"thing","people",2
"thing","rather",2
"thing","running",2
"thing","start",2
"thing","still",2
"thing","though",2
"thing","time",2
"thing","today",2
"thing","true",2
"thing","try",2
"thing","wanted",2
"thing","world",2
"thing","writers",2
"things","around",2
"things","away",2
"things","better",2
"things","brought",2
"things","cause",2
"things","change",2
"things","create",2
"things","dairy",2
"things","destined",2
"things","didnt",2
"things","different",2
"things","enjoy",2
"things","especially",2
"things","even",2
"things","fall",2
"things","fill",2
"things","find",2
"things","hands",2
"things","heard",2
"things","im",2
"things","know",2
"things","liked",2
"things","list",2
"things","mind",2
"things","much",2
"things","needed",2
"things","new",2
"things","one",2
"things","perhaps",2
"things","put",2
"things","quite",2
"things","right",2
"things","said",2
"things","see",2
"things","seem",2
"things","seemed",2
"things","several",2
"things","spring",2
"things","theyve",2
"things","truly",2
"things","weve",2
"things","work",2
"things","yes",2
"think","actually",2
"think","always",2
"think","anybody",2
"think","anyone",2
"think","anything",2
"think","beyond",2
"think","bill",2
"think","brandon",2
"think","came",2
"think","children",2
"think","combination",2
"think","compliment",2
"think","d",2
"think","day",2
"think","definitely",2
"think","deserve",2
"think","dislikes",2
"think","end",2
"think","every",2
"think","everyone",2
"think","exciting",2
"think","flat",2
"think","fun",2
"think","gets",2
"think","girl",2
"think","go",2
"think","happened",2
"think","hed",2
"think","high",2
"think","idea",2
"think","kids",2
"think","last",2
"think","left",2
"think","lets",2
"think","lilac",2
"think","lying",2
"think","made",2
"think","makes",2
"think","man",2
"think","markets",2
"think","matter",2
"think","mean",2
"think","missed",2
"think","mr",2
"think","must",2
"think","nearly",2
"think","next",2
"think","night",2
"think","often",2
"think","options",2
"think","otherwise",2
"think","outside",2
"think","problem",2
"think","remember",2
"think","shes",2
"think","sign",2
"think","significant",2
"think","start",2
"think","students",2
"think","tanks",2
"think","think",2
"think","u",2
"think","understand",2
"think","us",2
"think","versus",2
"think","wed",2
"think","went",2
"think","writers",2
"think","writing",2
"think","yes",2
"think","youve",2
"thinkers","focus",2
"thinking","always",2
"thinking","go",2
"thinking","im",2
"thinking","just",2
"thinking","maybe",2
"thinking","men",2
"thinking","ones",2
"thinking","reading",2
"thinking","taking",2
"thinking","us",2
"thinking","way",2
"thinking","words",2
"thinks","can",2
"thinks","hes",2
"thinks","im",2
"thinks","probably",2
"thinks","way",2
"third-party","payment",2
"third-round","pick",2
"third-string","quarterback",2
"third","county",2
"third","dullahan",2
"third","frontier",2
"third","grade",2
"third","reich",2
"third","state",2
"third","team",2
"third","will",2
"thisthis","guy",2
"tho","im",2
"tho","next",2
"thomas","-",2
"thomas","jefferson",2
"thorough","investigation",2
"thou","shalt",2
"though","acted",2
"though","already",2
"though","always",2
"though","better",2
"though","can",2
"though","cant",2
"though","course",2
"though","defense",2
"though","id",2
"though","kept",2
"though","like",2
"though","live",2
"though","looking",2
"though","love",2
"though","many",2
"though","often",2
"though","past",2
"though","pretty",2
"though","probably",2
"though","read",2
"though","really",2
"though","says",2
"though","started",2
"though","story",2
"though","technically",2
"though","thanks",2
"though","theyre",2
"though","think",2
"though","thompson",2
"though","thought",2
"though","want",2
"though","wasnt",2
"though","way",2
"though","weve",2
"though","wouldnt",2
"though","youre",2
"thought","better",2
"thought","chance",2
"thought","cool",2
"thought","done",2
"thought","dont",2
"thought","give",2
"thought","giving",2
"thought","go",2
"thought","hard",2
"thought","hed",2
"thought","knew",2
"thought","like",2
"thought","little",2
"thought","looked",2
"thought","made",2
"thought","many",2
"thought","maybe",2
"thought","moved",2
"thought","must",2
"thought","never",2
"thought","now",2
"thought","picture",2
"thought","rather",2
"thought","read",2
"thought","really",2
"thought","something",2
"thought","talk",2
"thought","think",2
"thought","three",2
"thought","took",2
"thought","want",2
"thought","wanted",2
"thought","went",2
"thought","yeah",2
"thought","youd",2
"thoughts","feelings",2
"thoughts","order",2
"thoughts","things",2
"thoughts","think",2
"thousand","dollars",2
"thousand","five",2
"thousands","miles",2
"thousands","students",2
"thousands","years",2
"thread","just",2
"threatening","class",2
"three-game","series",2
"three-pointer","seconds",2
"three","areas",2
"three","basement",2
"three","boxes",2
"three","boys",2
"three","daughters",2
"three","different",2
"three","draft",2
"three","favorite",2
"three","felonies",2
"three","first",2
"three","goals",2
"three","incumbents",2
"three","languages",2
"three","last",2
"three","locations",2
"three","main",2
"three","members",2
"three","morning",2
"three","new",2
"three","occasions",2
"three","odds",2
"three","plays",2
"three","points",2
"three","quarter",2
"three","sets",2
"three","similar",2
"three","songs",2
"three","sons",2
"three","spaces",2
"three","states",2
"three","straight",2
"three","teams",2
"three","well-known",2
"three","words",2
"thrift","caring",2
"thrill","seeing",2
"thrilled","find",2
"thrilled","see",2
"throughout","s",2
"throughout","us",2
"throughout","whole",2
"throw","-",2
"throw","ball",2
"throw","changeup",2
"throw","cold",2
"throw","earlier",2
"throw","like",2
"throw","line",2
"throw","mph",2
"throw","towel",2
"throwing","lot",2
"thrown","around",2
"thrown","away",2
"thrown","good",2
"thrown","us",2
"thump","thump",2
"thursday","evening",2
"thursday","may",2
"thursday","nov",2
"thursday","parents",2
"thursday","saturday",2
"thursday","warrens",2
"thursdays","day",2
"thursdays","sundays",2
"thus","claims",2
"thus","will",2
"thx","mention",2
"thx","rt",2
"thy","praise",2
"ticket","can",2
"ticket","im",2
"ticket","people",2
"tickets","cost",2
"tickets","door",2
"tickets","per",2
"tickets","see",2
"tickets","written",2
"tickets","yet",2
"tidy","crumb-free",2
"tie","game",2
"tiffany","blue",2
"tiger","woods",2
"tigers","-",2
"tigers","fans",2
"tight","time",2
"tighten","jar",2
"til","next",2
"til","now",2
"till","end",2
"till","next",2
"till","see",2
"tim","pernetti",2
"tim","riggins",2
"time","although",2
"time","always",2
"time","anything",2
"time","arrest",2
"time","arrived",2
"time","asked",2
"time","begin",2
"time","better",2
"time","bit",2
"time","blog",2
"time","caller",2
"time","certainly",2
"time","change",2
"time","changing",2
"time","chat",2
"time","club",2
"time","comment",2
"time","competitive",2
"time","congrats",2
"time","constraints",2
"time","cook",2
"time","date",2
"time","daughter",2
"time","days",2
"time","different",2
"time","dinner",2
"time","drive",2
"time","either",2
"time","eventually",2
"time","example",2
"time","favorite",2
"time","feel",2
"time","felt",2
"time","figure",2
"time","finally",2
"time","focus",2
"time","found",2
"time","four",2
"time","games",2
"time","ghost",2
"time","good",2
"time","guys",2
"time","hard",2
"time","hit",2
"time","hope",2
"time","hour",2
"time","however",2
"time","job",2
"time","john",2
"time","junior",2
"time","kick",2
"time","lack",2
"time","least",2
"time","left",2
"time","limited",2
"time","london",2
"time","love",2
"time","machine",2
"time","magazine",2
"time","makes",2
"time","meant",2
"time","meet",2
"time","michigan",2
"time","minutes",2
"time","months",2
"time","morning",2
"time","moved",2
"time","nap",2
"time","nature",2
"time","necessary",2
"time","needed",2
"time","often",2
"time","outdoors",2
"time","outside",2
"time","party",2
"time","passes",2
"time","planning",2
"time","plays",2
"time","plug",2
"time","proving",2
"time","radio",2
"time","rather",2
"time","reach",2
"time","rush",2
"time","salesperson",2
"time","season",2
"time","seemed",2
"time","seems",2
"time","seen",2
"time","series",2
"time","sitting",2
"time","six",2
"time","sleep",2
"time","sometimes",2
"time","started",2
"time","step",2
"time","summer",2
"time","thank",2
"time","things",2
"time","thinking",2
"time","third",2
"time","though",2
"time","thus",2
"time","travel",2
"time","trial",2
"time","trick",2
"time","turn",2
"time","u",2
"time","unused",2
"time","using",2
"time","vast",2
"time","voice",2
"time","wait",2
"time","wanted",2
"time","wasted",2
"time","watching",2
"time","water",2
"time","weekend",2
"time","went",2
"time","weve",2
"time","whatever",2
"time","window",2
"time","without",2
"time","wonderful",2
"time","write",2
"time","writing",2
"time","yes",2
"time","youre",2
"time","zone",2
"times","article",2
"times","book",2
"times","changing",2
"times","especially",2
"times","even",2
"times","got",2
"times","including",2
"times","ive",2
"times","just",2
"times","longer",2
"times","much",2
"times","need",2
"times","next",2
"times","one",2
"times","previously",2
"times","reports",2
"times","required",2
"times","said",2
"times","sc",2
"times","seen",2
"times","think",2
"times","three",2
"times","throughout",2
"times","today",2
"times","used",2
"times","want",2
"times","weve",2
"times","will",2
"times","youre",2
"timing","can",2
"tiny","bit",2
"tip","can",2
"tip","day",2
"tip","line",2
"tip","make",2
"tip","well",2
"tipped","cap",2
"tired","af",2
"tired","hi",2
"tired","trying",2
"tireless","efforts",2
"title","notary",2
"title","since",2
"title","sponsor",2
"titles","just",2
"titles","tech",2
"tix","still",2
"tj","pottinger",2
"toad","mans",2
"today","-",2
"today","--",2
"today","according",2
"today","also",2
"today","around",2
"today","bad",2
"today","came",2
"today","check",2
"today","come",2
"today","congrats",2
"today","d",2
"today","didnt",2
"today","dont",2
"today","either",2
"today","even",2
"today","ff",2
"today","first",2
"today","folks",2
"today","friday",2
"today","game",2
"today","giants",2
"today","give",2
"today","good",2
"today","guys",2
"today","haha",2
"today","hard",2
"today","held",2
"today","help",2
"today","hey",2
"today","ill",2
"today","last",2
"today","lol",2
"today","lunch",2
"today","must",2
"today","next",2
"today","part",2
"today","place",2
"today","quite",2
"today","realize",2
"today","really",2
"today","received",2
"today","reminds",2
"today","represents",2
"today","rt",2
"today","see",2
"today","seeing",2
"today","sharing",2
"today","something",2
"today","stereotypical",2
"today","stores",2
"today","sure",2
"today","thats",2
"today","think",2
"today","time",2
"today","tweet",2
"today","writing",2
"today","yesterday",2
"today","yikes",2
"todays","competitive",2
"todays","papers",2
"todays","recipe",2
"toddler","still",2
"tog","knit",2
"together","along",2
"together","become",2
"together","first",2
"together","flour",2
"together","formula",2
"together","get",2
"together","good",2
"together","like",2
"together","now",2
"together","oh",2
"together","one",2
"together","quite",2
"together","several",2
"together","think",2
"together","today",2
"together","went",2
"together","year",2
"told","call",2
"told","come",2
"told","conversation",2
"told","doctor",2
"told","espn",2
"told","friend",2
"told","friends",2
"told","get",2
"told","go",2
"told","job",2
"told","leave",2
"told","longer",2
"told","mother",2
"told","people",2
"told","recently",2
"told","team",2
"told","teens",2
"told","time",2
"told","times",2
"told","went",2
"toledo","ohio",2
"tom","coughlin",2
"tom","hardy",2
"tom","niehaus",2
"tom","thibodeau",2
"tomato","soup",2
"tommy","john",2
"tommy","robinson",2
"tomorrow","bad",2
"tomorrow","can",2
"tomorrow","d",2
"tomorrow","dont",2
"tomorrow","friday",2
"tomorrow","going",2
"tomorrow","last",2
"tomorrow","pm",2
"tomorrow","still",2
"tomorrow","thursday",2
"ton","english",2
"ton","fun",2
"tonight","beautiful",2
"tonight","d",2
"tonight","going",2
"tonight","great",2
"tonight","last",2
"tonight","love",2
"tonight","maybe",2
"tonight","need",2
"tonight","nice",2
"tonight","one",2
"tonight","p",2
"tonight","remember",2
"tonight","show",2
"tonight","thats",2
"tonight","think",2
"tonight","want",2
"tonight","well",2
"tonight","wish",2
"tonights","address",2
"tonights","dinner",2
"tonights","gig",2
"tony","allen",2
"tony","parker",2
"took","break",2
"took","bus",2
"took","couple",2
"took","credit",2
"took","custody",2
"took","daughter",2
"took","heat",2
"took","home",2
"took","lead",2
"took","man",2
"took","maybe",2
"took","much",2
"took","seven",2
"took","show",2
"took","snaps",2
"took","step",2
"took","top",2
"took","two",2
"took","upon",2
"took","vacation",2
"took","years",2
"tool","shed",2
"tooth","causes",2
"top","add",2
"top","award",2
"top","bag",2
"top","book",2
"top","campaign",2
"top","chef",2
"top","dog",2
"top","flight",2
"top","four",2
"top","heres",2
"top","list",2
"top","made",2
"top","managers",2
"top","play",2
"top","player",2
"top","right",2
"top","seventh",2
"top","talent",2
"top","tier",2
"top","weight",2
"topic","comes",2
"topic","discussion",2
"toronto","ontario",2
"torrid","paintball",2
"tortilla","chips",2
"toss","turn",2
"total","compensation",2
"total","cost",2
"total","debt",2
"total","power",2
"total","raised",2
"total","wins",2
"totally","agree",2
"totally","different",2
"totally","disgusting",2
"totally","inspired",2
"totally","wrong",2
"totals","-",2
"touch","screen",2
"touchdowns","interceptions",2
"touched","ground",2
"touchy","subject",2
"tough","enough",2
"tough","guy",2
"tough","one",2
"toughest","part",2
"tour","california",2
"tour","south",2
"tournament","can",2
"tournament","kings",2
"toward","future",2
"towel","place",2
"tower","hamlets",2
"tower","records",2
"town","dont",2
"town","get",2
"town","given",2
"town","im",2
"town","named",2
"town","town",2
"town","went",2
"town","years",2
