"word1","freq"
"softly",16
"sponsorship",16
"sprained",16
"startups",16
"stat",16
"statistical",16
"stocking",16
"strikeouts",16
"strokes",16
"structural",16
"stuffing",16
"subscribers",16
"suburb",16
"sudan",16
"supermarkets",16
"sutter",16
"sweaty",16
"tangled",16
"tattered",16
"technological",16
"tempting",16
"tensions",16
"tents",16
"textures",16
"thanked",16
"three-game",16
"threshold",16
"thunderstorms",16
"tidy",16
"tiffany",16
"tires",16
"towels",16
"trace",16
"traditionally",16
"translates",16
"traveler",16
"treaty",16
"trinity",16
"tulsa",16
"tumblr",16
"tweeps",16
"two-day",16
"umno",16
"unacceptable",16
"unconstitutional",16
"unfold",16
"unofficial",16
"unpaid",16
"upgraded",16
"urges",16
"uw",16
"vacuum",16
"vanity",16
"venus",16
"versatile",16
"veto",16
"vista",16
"wagon",16
"walgreens",16
"warmed",16
"washingtons",16
"welsh",16
"whispers",16
"wig",16
"wildly",16
"winery",16
"winters",16
"witches",16
"woohoo",16
"wu",16
"wwe",16
"yankee",16
"year-old",16
"--state",15
"-meter",15
"-profit",15
"-season",15
"-site",15
"acclaimed",15
"accompanying",15
"admitting",15
"adopting",15
"aliens",15
"allure",15
"alumni",15
"ample",15
"apartheid",15
"apparel",15
"ariz",15
"assembled",15
"asserted",15
"assertion",15
"attachment",15
"automobile",15
"await",15
"awww",15
"backers",15
"badges",15
"baggage",15
"balancing",15
"balloon",15
"bam",15
"banning",15
"barley",15
"barring",15
"bart",15
"beckman",15
"beginnings",15
"belongings",15
"benson",15
"beyonce",15
"binding",15
"blanc",15
"bland",15
"bleak",15
"bling",15
"blockbuster",15
"blogged",15
"blooms",15
"boone",15
"bore",15
"bows",15
"boyd",15
"boyle",15
"braves",15
"breivik",15
"brennan",15
"bridgeton",15
"brilliantly",15
"britains",15
"broadband",15
"broadcasting",15
"brokers",15
"buds",15
"bushs",15
"buys",15
"buzzing",15
"cafeteria",15
"calipari",15
"camaraderie",15
"cambridge",15
"canal",15
"captains",15
"carmel",15
"carrot",15
"casinos",15
"cask",15
"catalyst",15
"ceremonies",15
"chapman",15
"characteristic",15
"charitable",15
"cheat",15
"chewy",15
"christs",15
"circumstance",15
"clergy",15
"clint",15
"cloves",15
"clues",15
"cod",15
"coffin",15
"columnist",15
"com",15
"comforting",15
"communion",15
"comparisons",15
"competed",15
"complement",15
"composite",15
"comprised",15
"compromised",15
"computing",15
"comrades",15
"concussion",15
"confessions",15
"confront",15
"consequently",15
"considerably",15
"construct",15
"contempt",15
"contenders",15
"controller",15
"creators",15
"cruising",15
"crushing",15
"curled",15
"damned",15
"davidson",15
"deadlines",15
"definite",15
"dementia",15
"demonstration",15
"depp",15
"despair",15
"destroying",15
"detained",15
"devote",15
"diablo",15
"dickens",15
"dictionary",15
"dim",15
"diner",15
"dinosaur",15
"disagreed",15
"disappoint",15
"disc",15
"discharge",15
"discusses",15
"disregard",15
"distinguish",15
"ditto",15
"dixon",15
"djs",15
"dnt",15
"dominic",15
"donor",15
"donut",15
"drowning",15
"economies",15
"edged",15
"elegance",15
"ellis",15
"empowerment",15
"enabled",15
"enterprises",15
"enthusiasts",15
"eva",15
"exercising",15
"exhausting",15
"exhaustion",15
"extends",15
"famed",15
"famously",15
"fascination",15
"fats",15
"fe",15
"feminist",15
"fencing",15
"fir",15
"firearm",15
"fitch",15
"flavorful",15
"flaw",15
"fleeing",15
"float",15
"flourish",15
"foley",15
"foothills",15
"forthcoming",15
"forwards",15
"frenzy",15
"freshmen",15
"fyi",15
"garment",15
"gasol",15
"georges",15
"gi",15
"gigs",15
"gina",15
"gluten-free",15
"gmail",15
"goalie",15
"gomez",15
"goose",15
"gothic",15
"grabs",15
"gras",15
"gripping",15
"groom",15
"haircut",15
"hallmark",15
"hanson",15
"hawkins",15
"hayward",15
"heath",15
"heavenly",15
"heroic",15
"high-end",15
"highlands",15
"hillsboro",15
"historian",15
"honoring",15
"hostile",15
"hubs",15
"hugged",15
"humour",15
"hurdle",15
"hyde",15
"iceland",15
"illustrations",15
"implications",15
"implies",15
"indicators",15
"infinite",15
"inked",15
"instrumental",15
"integrated",15
"intentional",15
"interactions",15
"intern",15
"interrupted",15
"intimacy",15
"intimidated",15
"intuitive",15
"invitations",15
"irvine",15
"itus",15
"jacks",15
"jailed",15
"jars",15
"jaw",15
"jc",15
"jeep",15
"jolly",15
"kissed",15
"laguna",15
"landmarks",15
"lax",15
"legends",15
"lemonade",15
"lethal",15
"licence",15
"lineman",15
"listeners",15
"literacy",15
"lohan",15
"losers",15
"lows",15
"luis",15
"macaroni",15
"manifest",15
"manners",15
"marches",15
"marco",15
"masks",15
"matheny",15
"maya",15
"mc",15
"mechanics",15
"mechanisms",15
"mediocre",15
"mei",15
"mentors",15
"merchant",15
"merge",15
"meyers",15
"michigans",15
"misdemeanor",15
"misery",15
"missions",15
"missouris",15
"mistress",15
"monopoly",15
"morals",15
"moran",15
"motions",15
"multitude",15
"natives",15
"natures",15
"nemesis",15
"newarks",15
"newton",15
"nietzsche",15
"noisy",15
"norway",15
"noticing",15
"nutrients",15
"ole",15
"one-third",15
"op",15
"openness",15
"organisation",15
"organs",15
"oriented",15
"oversee",15
"pakistani",15
"pal",15
"palo",15
"pastors",15
"pastries",15
"paychecks",15
"perceive",15
"perkins",15
"petitions",15
"pge",15
"phenomenal",15
"picturesque",15
"platforms",15
"pls",15
"pokemon",15
"pornography",15
"preaching",15
"predicting",15
"primaries",15
"profitable",15
"prophets",15
"propose",15
"proposes",15
"prostitutes",15
"prostitution",15
"protagonist",15
"proxy",15
"quarterly",15
"quitting",15
"rallied",15
"rampant",15
"rankings",15
"reactor",15
"realization",15
"recap",15
"recruitment",15
"relevance",15
"remedy",15
"replay",15
"reproductive",15
"researcher",15
"resemble",15
"residency",15
"revision",15
"reynolds",15
"rhetoric",15
"righteousness",15
"rightly",15
"roadside",15
"roaring",15
"rochester",15
"rodgers",15
"ropes",15
"roth",15
"rugged",15
"runner-",15
"sage",15
"sailing",15
"salty",15
"sanders",15
"sauces",15
"sausages",15
"scarlet",15
"sebastian",15
"serene",15
"shameful",15
"shave",15
"shelters",15
"shoved",15
"sidebar",15
"sidewalks",15
"singh",15
"skiing",15
"slack",15
"slaves",15
"slid",15
"slowing",15
"smartest",15
"smoky",15
"sneaking",15
"soaked",15
"soaking",15
"sophia",15
"sophie",15
"sorting",15
"sparkle",15
"specially",15
"spectacle",15
"spectator",15
"spiral",15
"spoil",15
"sponge",15
"sprayed",15
"stacks",15
"staffing",15
"stain",15
"stalking",15
"staples",15
"starving",15
"statehouse",15
"stationed",15
"steamed",15
"stereo",15
"su",15
"suffice",15
"suicidal",15
"surfaces",15
"sutton",15
"sweaters",15
"sweden",15
"sweetie",15
"tanning",15
"tearing",15
"tenn",15
"tentative",15
"thailand",15
"thrift",15
"thriving",15
"thugs",15
"timeless",15
"totaled",15
"tracked",15
"trailed",15
"transfers",15
"transported",15
"traps",15
"turnover",15
"turtle",15
"turtles",15
"unpredictable",15
"uphold",15
"upright",15
"upscale",15
"urgency",15
"vagina",15
"vans",15
"veggie",15
"vera",15
"villa",15
"violin",15
"voiced",15
"wa",15
"waffles",15
"wainwright",15
"waitress",15
"walkers",15
"wang",15
"watchdog",15
"waterfall",15
"waving",15
"weber",15
"whining",15
"wholly",15
"wilderness",15
"world-class",15
"wreath",15
"xu",15
"youthful",15
"-month",14
"-state",14
"-year-olds",14
"aaa",14
"abbott",14
"accommodations",14
"accordingly",14
"accusations",14
"activism",14
"adequately",14
"admittedly",14
"advances",14
"advancing",14
"advertisement",14
"ahem",14
"alberta",14
"alec",14
"ales",14
"alleging",14
"allison",14
"alphabet",14
"alto",14
"amassed",14
"amendments",14
"animation",14
"anthology",14
"appliances",14
"archbishop",14
"architectural",14
"archival",14
"arrivals",14
"arrogance",14
"assaulting",14
"asshole",14
"attendant",14
"attends",14
"audi",14
"autographs",14
"awesomeness",14
"bagel",14
"bald",14
"bans",14
"barred",14
"barrett",14
"basin",14
"bates",14
"baths",14
"bats",14
"belleville",14
"bernard",14
"bets",14
"bingo",14
"bladder",14
"blades",14
"blaze",14
"blends",14
"blossoms",14
"booths",14
"boredom",14
"borrowers",14
"bothers",14
"bottled",14
"boundary",14
"boyfriends",14
"br",14
"breastfeeding",14
"brides",14
"brighter",14
"brittany",14
"bros",14
"buchanan",14
"buddhist",14
"built-",14
"bum",14
"bunnies",14
"buns",14
"burke",14
"buttery",14
"cables",14
"calculator",14
"capitals",14
"caption",14
"capturing",14
"carnegie",14
"castro",14
"caterpillar",14
"caucuses",14
"cellphones",14
"chanting",14
"charleston",14
"chewing",14
"chicks",14
"choking",14
"chronicles",14
"circular",14
"cj",14
"clerks",14
"cliche",14
"coles",14
"coliseum",14
"comcast",14
"comparable",14
"concession",14
"concludes",14
"condolences",14
"consisted",14
"councilwoman",14
"covenant",14
"cps",14
"cranky",14
"cruelty",14
"crumble",14
"cum",14
"cursed",14
"custard",14
"cyber",14
"daisy",14
"dangling",14
"danielle",14
"davids",14
"dawson",14
"day--day",14
"definitions",14
"deli",14
"deportation",14
"derived",14
"destiny",14
"determines",14
"dexter",14
"digest",14
"diminish",14
"disastrous",14
"disciplinary",14
"discourage",14
"discovers",14
"discs",14
"discus",14
"disturbed",14
"donovan",14
"doyle",14
"drift",14
"drowned",14
"drying",14
"durable",14
"dvds",14
"dwell",14
"earths",14
"easing",14
"eden",14
"eggplant",14
"elway",14
"endeavour",14
"endurance",14
"enjoyment",14
"envisioned",14
"ernie",14
"estranged",14
"ethic",14
"etiquette",14
"euros",14
"exaggerated",14
"examines",14
"exceeded",14
"exemption",14
"facade",14
"falcon",14
"farewell",14
"farmhouse",14
"fasting",14
"favour",14
"fcc",14
"federation",14
"fennel",14
"fi",14
"fiercely",14
"flap",14
"floridas",14
"flynn",14
"foliage",14
"forbes",14
"forbidden",14
"forensic",14
"forged",14
"forgiving",14
"fourteen",14
"franks",14
"fraudulent",14
"freaky",14
"fresno",14
"fu",14
"furthermore",14
"gal",14
"gangs",14
"geographic",14
"gesture",14
"gestures",14
"glaze",14
"gloucester",14
"goalkeeper",14
"grandmothers",14
"granny",14
"greetings",14
"grimm",14
"grossman",14
"gruesome",14
"gunna",14
"gunshot",14
"haze",14
"header",14
"health-care",14
"heap",14
"heavier",14
"hedge",14
"heightened",14
"herald",14
"herd",14
"hid",14
"holmgren",14
"hoo",14
"hoodie",14
"hoops",14
"hopped",14
"horizontal",14
"hospitalized",14
"hugh",14
"iceberg",14
"icy",14
"idiots",14
"imagining",14
"impacts",14
"implementation",14
"imported",14
"imposing",14
"impoverished",14
"improperly",14
"inbox",14
"industrys",14
"insanely",14
"intake",14
"integration",14
"intensely",14
"interface",14
"iq",14
"isolation",14
"jalapeno",14
"jays",14
"joanna",14
"julius",14
"karma",14
"katz",14
"keeper",14
"kellys",14
"kerry",14
"kg",14
"kristen",14
"laboratory",14
"lambert",14
"landscaping",14
"lavish",14
"lawson",14
"layouts",14
"leash",14
"listens",14
"livestock",14
"lobbying",14
"lords",14
"lori",14
"ltd",14
"lured",14
"lydia",14
"make-",14
"makin",14
"males",14
"mankind",14
"manny",14
"manufacture",14
"martial",14
"mb",14
"mckenzie",14
"mel",14
"melting",14
"melvin",14
"mia",14
"mick",14
"mileage",14
"militants",14
"millionaires",14
"minced",14
"minded",14
"miners",14
"miranda",14
"misconduct",14
"mod",14
"moines",14
"mon",14
"morrow",14
"morton",14
"mourdock",14
"mri",14
"natalie",14
"naughty",14
"neighbourhood",14
"nfc",14
"nikki",14
"nuanced",14
"nw",14
"objections",14
"observing",14
"obstacle",14
"oconnor",14
"oden",14
"ontario",14
"onward",14
"oppression",14
"orchestrated",14
"orchid",14
"otis",14
"ouch",14
"ousted",14
"outfielder",14
"overlap",14
"overview",14
"oxford",14
"oyster",14
"padres",14
"paintball",14
"palestinians",14
"palmer",14
"pancake",14
"paperback",14
"parallels",14
"paramount",14
"parma",14
"passover",14
"pavement",14
"pbs",14
"pcs",14
"peaks",14
"pecan",14
"pecans",14
"peeling",14
"pellets",14
"pencils",14
"pentagon",14
"performs",14
"pesto",14
"philosophical",14
"photographed",14
"pickled",14
"pl",14
"plague",14
"plump",14
"poetic",14
"polling",14
"poop",14
"poors",14
"possessions",14
"postage",14
"predictable",14
"prima",14
"prix",14
"prized",14
"projections",14
"prolific",14
"prompt",14
"proponents",14
"pursued",14
"putin",14
"puzzles",14
"raisins",14
"ram",14
"ramos",14
"receptions",14
"refs",14
"rehabilitation",14
"reiterated",14
"rejoice",14
"relied",14
"reno",14
"rents",14
"reopen",14
"repeating",14
"resembles",14
"retirees",14
"reviewer",14
"rotten",14
"royalties",14
"rugs",14
"rumor",14
"rundown",14
"saddened",14
"sailors",14
"sammy",14
"sanctuary",14
"sandals",14
"savage",14
"savory",14
"scanning",14
"scholars",14
"schwartz",14
"sci-fi",14
"scorer",14
"screamed",14
"sculptures",14
"seam",14
"seared",14
"seasoned",14
"secondly",14
"seize",14
"separation",14
"shurmur",14
"sinking",14
"slap",14
"slips",14
"sorrow",14
"sowell",14
"spine",14
"spit",14
"sponsoring",14
"spontaneous",14
"stafford",14
"statute",14
"steals",14
"stella",14
"stereotypes",14
"stint",14
"stirred",14
"stitched",14
"striving",14
"strut",14
"stumble",14
"suitcase",14
"sums",14
"supermarket",14
"surplus",14
"surveyed",14
"surveys",14
"swedish",14
"sweetened",14
"synopsis",14
"synthetic",14
"taiwan",14
"taped",14
"taps",14
"temps",14
"tended",14
"tendency",14
"terrace",14
"texans",14
"thang",14
"thereby",14
"tn",14
"torah",14
"torso",14
"trait",14
"triangle",14
"triggered",14
"trimmed",14
"tummy",14
"unc",14
"unconditional",14
"undergraduate",14
"unfamiliar",14
"unhealthy",14
"unlock",14
"upgrades",14
"vacations",14
"valerie",14
"vastly",14
"vi",14
"vicious",14
"vocabulary",14
"vogue",14
"voila",14
"voodoo",14
"wacky",14
"waiver",14
"walt",14
"walton",14
"warns",14
"wesley",14
"westminster",14
"whale",14
"wipe",14
"wired",14
"wizards",14
"woes",14
"wolfe",14
"worldview",14
"worms",14
"wrinkles",14
"yale",14
"zimmermans",14
"-american",13
"-degree",13
"-seat",13
"accurately",13
"accusation",13
"admirable",13
"advising",13
"advocating",13
"affiliated",13
"afghans",13
"airwaves",13
"alexis",13
"alicia",13
"alison",13
"allergic",13
"allergy",13
"alvarez",13
"ambitions",13
"amended",13
"amp",13
"anime",13
"announcer",13
"anti",13
"anticipate",13
"appoint",13
"arcade",13
"arch",13
"arlington",13
"armor",13
"artisan",13
"assaulted",13
"assessments",13
"assorted",13
"assortment",13
"asylum",13
"atheist",13
"atm",13
"attire",13
"attracts",13
"avery",13
"backstage",13
"backward",13
"bakers",13
"balfour",13
"ballard",13
"bark",13
"bastards",13
"battled",13
"bauer",13
"beetle",13
"belmont",13
"bernie",13
"bernstein",13
"bestfriend",13
"beware",13
"biscuit",13
"biting",13
"blur",13
"bn",13
"boardwalk",13
"boer",13
"bottoms",13
"bounds",13
"brake",13
"breeding",13
"brenda",13
"britt",13
"buckets",13
"buddha",13
"bulbs",13
"bumped",13
"bumpy",13
"bureaus",13
"buttermilk",13
"cabrera",13
"caffeine",13
"calf",13
"canadians",13
"canon",13
"carbohydrate",13
"carbs",13
"carolyn",13
"carts",13
"casa",13
"casserole",13
"catholics",13
"cathy",13
"cease",13
"celebrates",13
"cello",13
"cement",13
"chaotic",13
"charms",13
"cheerful",13
"cheney",13
"cheryl",13
"churchs",13
"cigar",13
"clams",13
"clientele",13
"cliffs",13
"clutter",13
"coasters",13
"coca-cola",13
"collegiate",13
"collinsville",13
"commanders",13
"commodity",13
"communitys",13
"condemned",13
"condensed",13
"confuse",13
"conjunction",13
"connor",13
"consequence",13
"contention",13
"contracting",13
"convertible",13
"coordinated",13
"coors",13
"corrected",13
"corvallis",13
"corzine",13
"cosmetics",13
"cougar",13
"crackers",13
"crepe",13
"cricket",13
"cricut",13
"csi",13
"cucumbers",13
"cumberland",13
"czech",13
"decay",13
"decreasing",13
"defects",13
"delegate",13
"delegation",13
"demise",13
"demonstrating",13
"demonstrations",13
"denise",13
"depicted",13
"der",13
"designation",13
"desktop",13
"desperation",13
"determining",13
"develops",13
"diameter",13
"diaz",13
"digs",13
"diplomatic",13
"discounted",13
"discoveries",13
"disguise",13
"disrupt",13
"distracting",13
"diva",13
"dividing",13
"doctorate",13
"doggie",13
"dolphin",13
"dora",13
"dorm",13
"dorothy",13
"drafts",13
"dragons",13
"drastically",13
"dread",13
"dries",13
"dyer",13
"dysfunction",13
"echoes",13
"economical",13
"eligibility",13
"ella",13
"embellishments",13
"emperor",13
"emphasized",13
"employs",13
"endangered",13
"endured",13
"enduring",13
"enroll",13
"entitlement",13
"entree",13
"envision",13
"espresso",13
"eureka",13
"evelyn",13
"evidently",13
"ex-wife",13
"exchanges",13
"expenditures",13
"experimentation",13
"familiarity",13
"fearless",13
"federally",13
"ferguson",13
"fiery",13
"finalized",13
"firearms",13
"first-quarter",13
"first-team",13
"flattering",13
"flea",13
"fleeting",13
"foremost",13
"fraction",13
"fragrant",13
"frogs",13
"frying",13
"fudge",13
"fuller",13
"fulton",13
"gaga",13
"game-winning",13
"gangster",13
"gardener",13
"gardeners",13
"genres",13
"glanced",13
"glasgow",13
"goldberg",13
"gracious",13
"grandfathers",13
"grapefruit",13
"greeces",13
"greenwich",13
"grim",13
"groupon",13
"groves",13
"gucci",13
"guitars",13
"gum",13
"guru",13
"hamid",13
"hamstring",13
"hands-",13
"hangout",13
"hangover",13
"hardship",13
"haunt",13
"hazardous",13
"hazing",13
"hb",13
"hbo",13
"healed",13
"hectic",13
"hee",13
"hesitation",13
"hillis",13
"hips",13
"historians",13
"hiv",13
"hobbies",13
"hollande",13
"holliday",13
"holt",13
"homage",13
"honorable",13
"hormone",13
"horns",13
"house-made",13
"huff",13
"hummus",13
"ignores",13
"illnesses",13
"immense",13
"impending",13
"imperative",13
"incoming",13
"incorrect",13
"indonesia",13
"induction",13
"inexpensive",13
"infants",13
"infringement",13
"initiated",13
"injected",13
"injunction",13
"innovations",13
"insecurity",13
"instructors",13
"insults",13
"insurers",13
"interacting",13
"interception",13
"internationally",13
"interrupt",13
"interviewing",13
"intoxicated",13
"intricate",13
"invasive",13
"jackpot",13
"japans",13
"jasmine",13
"johnston",13
"joys",13
"judiciary",13
"kardashian",13
"kroger",13
"ks",13
"ladens",13
"landlord",13
"laurel",13
"laurie",13
"lava",13
"lebanon",13
"leveled",13
"librarians",13
"lieutenant",13
"limbs",13
"literal",13
"lockout",13
"loft",13
"logos",13
"logs",13
"long-standing",13
"longevity",13
"loudly",13
"lovin",13
"lowe",13
"luncheon",13
"machinery",13
"madden",13
"mae",13
"maintains",13
"major-league",13
"mamas",13
"manic",13
"marched",13
"margarita",13
"marin",13
"marines",13
"marquette",13
"marrying",13
"marsh",13
"marshmallows",13
"marvelous",13
"marx",13
"mascot",13
"maternal",13
"mats",13
"mattress",13
"mayhem",13
"mayoral",13
"mayweather",13
"meds",13
"mega",13
"melancholy",13
"melbourne",13
"memoir",13
"merged",13
"messing",13
"milky",13
"millennium",13
"millionaire",13
"minaj",13
"mines",13
"minn",13
"mn",13
"mobility",13
"modern-day",13
